dataset,model,sample_id,task_type,correct_format_count,correct_formats,oracle_correct,sheetflex_correct,correct_latex,correct_markdown,correct_json_cells,correct_json_rows,correct_image,correct_excel_1_image
realhit,Qwen3.5-9B,336,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,339,Numerical Reasoning,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,Qwen3.5-9B,340,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,341,Fact Checking,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,342,Fact Checking,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,Qwen3.5-9B,345,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,346,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,347,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,349,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,350,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,351,Fact Checking,1,json_rows,True,False,False,False,False,True,False,False
realhit,Qwen3.5-9B,353,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,354,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,355,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,358,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,359,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,360,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,361,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,Qwen3.5-9B,362,Fact Checking,4,latex+json_rows+image+excel_1_image,True,True,True,False,False,True,True,True
realhit,Qwen3.5-9B,365,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,366,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,367,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,370,Numerical Reasoning,3,json_cells+json_rows+image,True,True,False,False,True,True,True,False
realhit,Qwen3.5-9B,371,Fact Checking,4,markdown+json_cells+image+excel_1_image,True,True,False,True,True,False,True,True
realhit,Qwen3.5-9B,372,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,374,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,375,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,376,Fact Checking,2,markdown+image,True,False,False,True,False,False,True,False
realhit,Qwen3.5-9B,377,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,379,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,380,Numerical Reasoning,2,latex+markdown,True,False,True,True,False,False,False,False
realhit,Qwen3.5-9B,382,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,383,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,386,Numerical Reasoning,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,387,Numerical Reasoning,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
realhit,Qwen3.5-9B,388,Fact Checking,4,markdown+json_cells+json_rows+excel_1_image,True,True,False,True,True,True,False,True
realhit,Qwen3.5-9B,390,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,391,Numerical Reasoning,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,392,Numerical Reasoning,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,393,Numerical Reasoning,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,395,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,396,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3.5-9B,397,Numerical Reasoning,3,latex+json_cells+image,True,True,True,False,True,False,True,False
realhit,Qwen3.5-9B,400,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,401,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,402,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3.5-9B,405,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,406,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3.5-9B,407,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,410,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,411,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,412,Numerical Reasoning,3,latex+json_rows+image,True,True,True,False,False,True,True,False
realhit,Qwen3.5-9B,414,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,415,Fact Checking,4,latex+json_cells+image+excel_1_image,True,True,True,False,True,False,True,True
realhit,Qwen3.5-9B,416,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,419,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,420,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,421,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,423,Numerical Reasoning,1,json_cells,True,False,False,False,True,False,False,False
realhit,Qwen3.5-9B,424,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,425,Numerical Reasoning,1,markdown,True,False,False,True,False,False,False,False
realhit,Qwen3.5-9B,428,Fact Checking,4,markdown+json_cells+json_rows+excel_1_image,True,True,False,True,True,True,False,True
realhit,Qwen3.5-9B,429,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3.5-9B,430,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,433,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,434,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,435,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,438,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,439,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3.5-9B,440,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3.5-9B,443,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,444,Fact Checking,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,448,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3.5-9B,449,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,453,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,454,Fact Checking,4,json_cells+json_rows+image+excel_1_image,True,True,False,False,True,True,True,True
realhit,Qwen3.5-9B,455,Numerical Reasoning,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,Qwen3.5-9B,458,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,459,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,461,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,462,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3.5-9B,463,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,464,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,465,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,466,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,467,Fact Checking,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,Qwen3.5-9B,468,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,469,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,470,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,471,Fact Checking,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,474,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,475,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,476,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,478,Numerical Reasoning,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,Qwen3.5-9B,479,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,480,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,481,Numerical Reasoning,4,json_cells+json_rows+image+excel_1_image,True,True,False,False,True,True,True,True
realhit,Qwen3.5-9B,484,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,485,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,486,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,489,Numerical Reasoning,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,Qwen3.5-9B,490,Numerical Reasoning,2,latex+excel_1_image,True,True,True,False,False,False,False,True
realhit,Qwen3.5-9B,491,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,492,Numerical Reasoning,2,json_cells+json_rows,True,True,False,False,True,True,False,False
realhit,Qwen3.5-9B,495,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3.5-9B,496,Fact Checking,1,json_cells,True,False,False,False,True,False,False,False
realhit,Qwen3.5-9B,497,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,500,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,501,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,502,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,503,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3.5-9B,504,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,505,Fact Checking,1,json_cells,True,False,False,False,True,False,False,False
realhit,Qwen3.5-9B,506,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,507,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,508,Fact Checking,3,latex+json_cells+image,True,True,True,False,True,False,True,False
realhit,Qwen3.5-9B,511,Fact Checking,1,excel_1_image,True,False,False,False,False,False,False,True
realhit,Qwen3.5-9B,512,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,Qwen3.5-9B,513,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,516,Fact Checking,3,latex+json_cells+image,True,True,True,False,True,False,True,False
realhit,Qwen3.5-9B,517,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,518,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,519,Numerical Reasoning,4,latex+markdown+image+excel_1_image,True,True,True,True,False,False,True,True
realhit,Qwen3.5-9B,520,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,521,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,523,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,524,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,525,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,528,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,529,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,530,Numerical Reasoning,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,Qwen3.5-9B,533,Fact Checking,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3.5-9B,534,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3.5-9B,535,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3.5-9B,538,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,Qwen3.5-9B,539,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3.5-9B,540,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3.5-9B,543,Fact Checking,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,Qwen3.5-9B,544,Fact Checking,3,latex+json_cells+excel_1_image,True,True,True,False,True,False,False,True
realhit,Qwen3.5-9B,545,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
